path,label,code,bbox
./data/kvasir-instrument/images,instrument,ckcuhaaqb000x3b5y3qbb7gqj,"[412, 556, 431, 597]"
./data/hyper-kvasir/segmented-images/images,polyp,8d77e898-2124-4349-b2b4-e0ea76384b9f,"[124, 500, 131, 565]"
./data/hyper-kvasir/segmented-images/images,polyp,e6a94743-2bfc-4ee4-b43d-86bacbcd2c2b,"[187, 302, 331, 448]"
./data/hyper-kvasir/segmented-images/images,polyp,696515d7-5fbb-4c05-8658-37e951e99cb1,"[164, 242, 194, 350]"
./data/kvasir-instrument/images,instrument,ckcudcdcx000l3b5yh7w3lrwp,"[542, 1011, 723, 1072]"
./data/kvasir-instrument/images,instrument,ckcx9e1ei001d3b5yr8erdyxv,"[404, 557, 429, 599]"
./data/hyper-kvasir/segmented-images/images,polyp,2edd9283-5a90-4cc0-8ab4-958d7a35528a,"[387, 473, 200, 378]"
./data/kvasir-instrument/images,instrument,ckcx9qxbn00203b5ybwpp06ox,"[383, 560, 379, 560]"
./data/hyper-kvasir/segmented-images/images,polyp,eb555b8a-67bf-4a69-817a-e5d10b168ea5,"[64, 461, 120, 581]"
./data/hyper-kvasir/segmented-images/images,polyp,96788df5-f4a6-448c-b6bb-2b8569aae220,"[128, 378, 238, 402]"
./data/hyper-kvasir/segmented-images/images,polyp,375881d8-da54-4608-8cbd-c6e26f064fa1,"[136, 418, 177, 461]"
./data/hyper-kvasir/segmented-images/images,polyp,fd9d587c-98d1-46f8-b8cb-3f9f61931656,"[73, 147, 157, 225]"
./data/hyper-kvasir/segmented-images/images,polyp,174a9acb-8d5b-49ea-93fc-63899d6f8b54,"[200, 441, 164, 412]"
./data/kvasir-instrument/images,instrument,ckd4h2713000x3b5y87o6u6ek,"[19, 413, 42, 417]"
./data/hyper-kvasir/segmented-images/images,polyp,6dcfe280-e8cf-493b-8ade-b8e9333e3ab4,"[259, 387, 379, 489]"
./data/hyper-kvasir/segmented-images/images,polyp,83d9c6d1-9e35-424e-8c50-882247e5273e,"[236, 463, 260, 505]"
./data/hyper-kvasir/segmented-images/images,polyp,ca4b2c4a-19b0-44df-8cc9-f0c12087cc19,"[270, 483, 213, 406]"
./data/hyper-kvasir/segmented-images/images,polyp,71845b29-4c5d-469d-a56e-7fce2a33c0ab,"[204, 490, 249, 550]"
./data/kvasir-instrument/images,instrument,ckcuae2qy000z3b5y13dxwjxh,"[323, 562, 380, 636]"
./data/kvasir-instrument/images,instrument,ckcxb6p2t000y3b5yo1t1ve1a,"[372, 556, 446, 619]"
./data/hyper-kvasir/segmented-images/images,polyp,816a2b4f-6d4d-46dc-805c-be14d6990adb,"[105, 322, 180, 370]"
./data/hyper-kvasir/segmented-images/images,polyp,125eb33d-d488-460a-9a77-8e7098d24371,"[0, 244, 243, 496]"
./data/hyper-kvasir/segmented-images/images,polyp,14e8ff37-a238-4c55-8049-4e2b37369663,"[100, 336, 151, 320]"
./data/hyper-kvasir/segmented-images/images,polyp,1ef319f9-0711-4e24-ac12-464f242b47db,"[169, 500, 172, 538]"
./data/kvasir-instrument/images,instrument,ckd4j8n42000x3b5yzxn8q2ms,"[22, 445, 45, 370]"
./data/hyper-kvasir/segmented-images/images,polyp,a51ae4a0-6dd8-4d47-a91f-e0e86190b55f,"[243, 360, 246, 361]"
./data/hyper-kvasir/segmented-images/images,polyp,87bfeba2-737e-4d0a-a499-3e9ef35b321f,"[0, 145, 387, 550]"
./data/hyper-kvasir/segmented-images/images,polyp,e573fe87-bec4-4af7-b20c-a8b177c2b461,"[63, 229, 121, 275]"
./data/kvasir-instrument/images,instrument,ckd4ipizn000d3b5yk2vrbyyz,"[25, 410, 435, 717]"
./data/hyper-kvasir/segmented-images/images,polyp,7e340833-b661-4357-a099-b8cd65c5e3f5,"[0, 270, 160, 537]"
./data/kvasir-instrument/images,instrument,ckczzixxq00083b5y4w2t7gyu,"[25, 320, 260, 579]"
./data/kvasir-instrument/images,instrument,ckd4k2sze00013b5yshp9kt3s,"[25, 376, 226, 465]"
./data/kvasir-instrument/images,instrument,ckd4joc8s001h3b5yh0onvk2s,"[24, 415, 86, 402]"
./data/hyper-kvasir/segmented-images/images,polyp,a9dade4a-49cf-4ee7-8e44-63eb7e375af1,"[145, 371, 78, 300]"
./data/hyper-kvasir/segmented-images/images,polyp,af6f50aa-5d5e-4f48-bfde-65b8cdbcac8d,"[117, 300, 229, 328]"
./data/hyper-kvasir/segmented-images/images,polyp,4ab40da8-75d0-4315-8cd0-186c43d5eb42,"[51, 458, 129, 523]"
./data/hyper-kvasir/segmented-images/images,polyp,6345de1a-944e-43e7-8b34-4368d4bc281d,"[61, 108, 261, 308]"
./data/kvasir-instrument/images,instrument,ckcx9w8g9002a3b5yrarfi36z,"[267, 891, 268, 842]"
./data/kvasir-instrument/images,instrument,ckcvwcz3g000x3b5yty04czev,"[643, 1016, 673, 1019]"
./data/kvasir-instrument/images,instrument,ckd03h3uf001a3b5yapmq592x,"[80, 408, 182, 453]"
./data/hyper-kvasir/segmented-images/images,polyp,4f6384a7-a909-4636-a951-95ff156ebf5f,"[54, 403, 255, 576]"
./data/hyper-kvasir/segmented-images/images,polyp,77eff073-9255-4964-9862-b3d99db80569,"[189, 442, 190, 377]"
./data/hyper-kvasir/segmented-images/images,polyp,ce9d3b20-3ff2-401e-aa95-ef37682db90d,"[105, 249, 215, 328]"
./data/hyper-kvasir/segmented-images/images,polyp,c9ad6395-c08f-4824-8937-62f7d14a283b,"[177, 356, 124, 329]"
./data/kvasir-instrument/images,instrument,ckcvv0x4i000j3b5y4juvtfpa,"[313, 561, 415, 631]"
./data/hyper-kvasir/segmented-images/images,polyp,2e0a9648-e013-4574-b0c7-11a42b1a3f86,"[209, 477, 237, 464]"
./data/kvasir-instrument/images,instrument,ckd4im6ox000a3b5y0z04825d,"[22, 421, 40, 469]"
./data/hyper-kvasir/segmented-images/images,polyp,b1dc53e5-9c62-40b8-a047-1f56c1af193b,"[308, 441, 221, 308]"
./data/hyper-kvasir/segmented-images/images,polyp,24805e9a-40d9-4999-969d-cb1d2ebba80c,"[216, 512, 291, 604]"
./data/hyper-kvasir/segmented-images/images,polyp,ad34c3f3-14e8-4f0e-8bce-daddac42e568,"[153, 402, 186, 428]"
./data/hyper-kvasir/segmented-images/images,polyp,9564fe16-484f-4af2-b61f-22bf6e01fa8c,"[751, 1069, 519, 1099]"
./data/hyper-kvasir/segmented-images/images,polyp,0017b7c7-90f8-4de2-8723-1d87e5c58317,"[100, 282, 375, 455]"
./data/kvasir-instrument/images,instrument,ckd496imr000b3b5yie9cg7jd,"[24, 370, 295, 434]"
./data/hyper-kvasir/segmented-images/images,polyp,d4b7902e-046e-4739-899c-af440e33be82,"[401, 439, 417, 470]"
./data/kvasir-instrument/images,instrument,ckd05478i000v3b5y35anect7,"[20, 394, 43, 470]"
./data/hyper-kvasir/segmented-images/images,polyp,aec39d49-9d89-4c18-9f83-908e66858d3e,"[212, 404, 352, 482]"
./data/hyper-kvasir/segmented-images/images,polyp,38e441f1-234b-4da5-8335-994860b9db58,"[35, 206, 145, 371]"
./data/kvasir-instrument/images,instrument,ckcxazl6b000j3b5ymmxvr2sq,"[397, 567, 547, 605]"
./data/hyper-kvasir/segmented-images/images,polyp,545c9d29-4ba0-45a0-ac8f-c9617fbb8108,"[276, 466, 362, 545]"
./data/hyper-kvasir/segmented-images/images,polyp,b9cb6379-6fee-4daf-a6d1-74996e91d390,"[92, 287, 413, 570]"
./data/hyper-kvasir/segmented-images/images,polyp,ba1162cf-5c78-46b9-a334-d669f8878b06,"[181, 291, 298, 378]"
./data/hyper-kvasir/segmented-images/images,polyp,73d8b58d-6320-43c6-8bec-3ed3e37f9269,"[264, 320, 614, 616]"
./data/hyper-kvasir/segmented-images/images,polyp,7fd123d1-59c2-4afe-a392-895e27976d15,"[0, 267, 158, 537]"
./data/kvasir-instrument/images,instrument,ckd039h5200103b5y6geke2fv,"[11, 379, 41, 471]"
./data/kvasir-instrument/images,instrument,ckcuaxydc00043b5y2opk3s8z,"[0, 190, 12, 293]"
./data/hyper-kvasir/segmented-images/images,polyp,faae97c9-c8ad-471a-8dea-4e417ef1c0c4,"[130, 364, 353, 506]"
./data/hyper-kvasir/segmented-images/images,polyp,e54bbd58-8890-4638-8768-e30f568108d4,"[316, 529, 46, 400]"
./data/hyper-kvasir/segmented-images/images,polyp,8ec7ef9d-a013-4489-bd31-83e646fa082f,"[143, 297, 127, 347]"
./data/hyper-kvasir/segmented-images/images,polyp,27bd085b-97e2-4ddf-839b-a2473aee2faa,"[151, 792, 309, 899]"
./data/kvasir-instrument/images,instrument,ckd4j309o000r3b5yi3gi0n5q,"[25, 303, 85, 486]"
./data/hyper-kvasir/segmented-images/images,polyp,de749d29-b80f-40bf-b98d-ba9997a3ee0c,"[0, 523, 143, 546]"
./data/hyper-kvasir/segmented-images/images,polyp,af842854-6be7-4509-adcd-2b103ffde6c6,"[88, 339, 215, 465]"
./data/kvasir-instrument/images,instrument,ckd01da8e000r3b5y9g74oppp,"[23, 303, 475, 718]"
./data/kvasir-instrument/images,instrument,ckd4gx1xn000s3b5yq0xwpw72,"[20, 379, 44, 460]"
./data/hyper-kvasir/segmented-images/images,polyp,f5cb659d-9e0f-4d92-a0d1-a24ba889121d,"[203, 404, 35, 289]"
./data/hyper-kvasir/segmented-images/images,polyp,fa2d319f-2c75-4e99-85fa-cc8213db5341,"[227, 483, 403, 581]"
./data/hyper-kvasir/segmented-images/images,polyp,61667b53-2021-414b-a83a-579eae10b6e5,"[67, 547, 24, 406]"
./data/kvasir-instrument/images,instrument,ckcx9tyyj00253b5y97un9ft0,"[322, 554, 421, 654]"
./data/hyper-kvasir/segmented-images/images,polyp,a34b1b6c-d292-4690-bd21-de3cc9af4a99,"[227, 410, 178, 359]"
./data/kvasir-instrument/images,instrument,ckd4k5uuu00053b5y4471ldol,"[13, 282, 42, 263]"
./data/hyper-kvasir/segmented-images/images,polyp,9628b25c-c1b7-4b00-9e1f-2b7a81d5ca49,"[263, 415, 221, 366]"
./data/kvasir-instrument/images,instrument,ckd4g9hbo00033b5ymlv5i8uk,"[25, 187, 304, 453]"
./data/hyper-kvasir/segmented-images/images,polyp,2ec204f5-4f66-43b9-aa8b-36e46ad6c253,"[230, 529, 11, 439]"
./data/kvasir-instrument/images,instrument,ckd4jqnzs001j3b5ypzul09gf,"[26, 305, 85, 624]"
./data/hyper-kvasir/segmented-images/images,polyp,07e0f87d-40b1-4044-a55a-87abea3be758,"[94, 404, 335, 623]"
./data/hyper-kvasir/segmented-images/images,polyp,8ea26706-d1f2-441c-93d1-0504fea75f06,"[0, 375, 193, 540]"
./data/hyper-kvasir/segmented-images/images,polyp,776d9155-b636-4c91-9fd9-444c7f6a6fdf,"[124, 419, 222, 496]"
./data/kvasir-instrument/images,instrument,ckcuatbig00013b5yiy5rr09i,"[387, 988, 0, 719]"
./data/kvasir-instrument/images,instrument,ckcudbgxg000k3b5yv2jeu7fv,"[406, 557, 450, 595]"
./data/kvasir-instrument/images,instrument,ckcx9xxt1002e3b5y66642uik,"[320, 563, 448, 648]"
./data/hyper-kvasir/segmented-images/images,polyp,36a05b2b-4068-4f04-9050-dcf7ec755666,"[15, 331, 227, 481]"
./data/hyper-kvasir/segmented-images/images,polyp,a827b9a6-0bb0-4f2a-9f50-2969118981ab,"[207, 263, 329, 372]"
./data/hyper-kvasir/segmented-images/images,polyp,9885aef9-2918-4f05-abe9-c1948333a98a,"[135, 435, 328, 583]"
./data/hyper-kvasir/segmented-images/images,polyp,4b9d3bc8-0e5c-46c1-92a2-e284fb000d3c,"[201, 450, 215, 445]"
./data/hyper-kvasir/segmented-images/images,polyp,f87529af-2036-48c2-a03f-f1cdbdfb3248,"[226, 382, 339, 482]"
./data/hyper-kvasir/segmented-images/images,polyp,fe6d95b4-6410-4f9d-8c15-6784801ac527,"[19, 88, 365, 479]"
./data/kvasir-instrument/images,instrument,ckd49cm8y000g3b5y4tr48vpz,"[25, 422, 86, 561]"
./data/kvasir-instrument/images,instrument,ckd092yf800013b5yhq7orv0b,"[26, 418, 177, 457]"
./data/kvasir-instrument/images,instrument,ckd4jl4mp001c3b5yujvme2g8,"[25, 324, 177, 508]"
./data/kvasir-instrument/images,instrument,ckcudg5nl000r3b5yn054nsp5,"[323, 556, 403, 613]"
./data/kvasir-instrument/images,instrument,ckd4h4ma100113b5ykgw41898,"[43, 418, 363, 717]"
./data/hyper-kvasir/segmented-images/images,polyp,9bd503e3-13e8-43a2-ac3a-7bebb3be94a0,"[12, 472, 24, 589]"
./data/kvasir-instrument/images,instrument,ckd096n8c00063b5ybmn9cm59,"[26, 563, 85, 567]"
./data/hyper-kvasir/segmented-images/images,polyp,0c088ae7-94ce-4978-9210-0921352e91f9,"[181, 478, 134, 505]"
./data/kvasir-instrument/images,instrument,ckczzh7yq00063b5ybca6safc,"[40, 437, 444, 717]"
./data/kvasir-instrument/images,instrument,ckcx9xjhd002d3b5yytdbco8x,"[0, 533, 427, 768]"
./data/kvasir-instrument/images,instrument,ckd03f6wy00173b5y8x174kac,"[19, 430, 44, 385]"
./data/hyper-kvasir/segmented-images/images,polyp,a0dd97ca-3352-4d39-8179-22100d891ea5,"[261, 408, 70, 239]"
./data/hyper-kvasir/segmented-images/images,polyp,2148ed97-1d9f-45bf-a173-5e3b23a224aa,"[148, 384, 149, 397]"
./data/hyper-kvasir/segmented-images/images,polyp,25b9a7cf-d598-40d3-b086-ffdfbe0faad7,"[263, 441, 274, 522]"
./data/hyper-kvasir/segmented-images/images,polyp,b3cd2609-3e0f-4edf-866e-7f295b80b94c,"[96, 463, 247, 603]"
./data/kvasir-instrument/images,instrument,ckd48iuy800083b5yh518a51i,"[27, 447, 85, 365]"
./data/kvasir-instrument/images,instrument,ckd0abo5d00033b5ycko1bcu6,"[26, 481, 87, 444]"
./data/hyper-kvasir/segmented-images/images,polyp,ca19617e-69a2-474c-bea8-9ccb2822c1fa,"[0, 164, 110, 323]"
./data/kvasir-instrument/images,instrument,ckd04qqs4000g3b5yq50lifx4,"[77, 398, 81, 365]"
./data/hyper-kvasir/segmented-images/images,polyp,8fe8a08b-efef-4c71-b95d-f2edc5902f6b,"[143, 434, 44, 334]"
./data/kvasir-instrument/images,instrument,ckcx96ts600103b5y1t1feqnv,"[306, 563, 414, 628]"
./data/kvasir-instrument/images,instrument,ckcu9sikm000g3b5y1yd89b1g,"[386, 562, 332, 471]"
./data/hyper-kvasir/segmented-images/images,polyp,aed261de-96e4-47b8-a86b-0207000a4c50,"[0, 528, 0, 621]"
./data/kvasir-instrument/images,instrument,ckd4h8nrz00173b5yc0hfbzt5,"[23, 462, 338, 733]"
./data/kvasir-instrument/images,instrument,ckcx3ncyk00033b5yjfjz38r7,"[696, 1017, 649, 1017]"
./data/hyper-kvasir/segmented-images/images,polyp,18985631-fefe-4fbf-aa2b-03a6e3a720da,"[87, 373, 155, 415]"
./data/kvasir-instrument/images,instrument,ckcxaupct00093b5yjtfd05px,"[0, 419, 508, 745]"
./data/kvasir-instrument/images,instrument,ckd03p866001m3b5yhzp0c720,"[20, 422, 252, 367]"
./data/kvasir-instrument/images,instrument,ckd4gpwe7000i3b5ywno59b63,"[22, 323, 80, 332]"
./data/kvasir-instrument/images,instrument,ckd4gcmby00083b5yga6cbsbb,"[23, 221, 291, 465]"
./data/kvasir-instrument/images,instrument,ckd4gdqs2000a3b5yxrq2c3p5,"[12, 416, 359, 657]"
./data/hyper-kvasir/segmented-images/images,polyp,7a588363-1099-4c40-bdbd-eb1505c75264,"[0, 529, 0, 555]"
./data/hyper-kvasir/segmented-images/images,polyp,0017b7c7-90f8-4de2-8723-1d87e5c58317,"[316, 384, 242, 330]"
./data/hyper-kvasir/segmented-images/images,polyp,303dedc9-9bab-43ce-99a5-50e5da4ace78,"[172, 391, 159, 362]"
./data/hyper-kvasir/segmented-images/images,polyp,e62a313a-7488-4941-9306-ac8e7436567d,"[17, 445, 93, 498]"
./data/hyper-kvasir/segmented-images/images,polyp,ad6de96f-0441-4e78-add7-6d452037784d,"[163, 281, 380, 510]"
./data/kvasir-instrument/images,instrument,ckd0agdp7000b3b5yml5zuxep,"[27, 186, 123, 372]"
./data/hyper-kvasir/segmented-images/images,polyp,d5cd7756-33d0-4128-ae4a-cb0c28cdaceb,"[387, 546, 363, 508]"
./data/hyper-kvasir/segmented-images/images,polyp,b7bdfd85-7525-443b-bd0d-a0cfba6023d4,"[118, 314, 249, 420]"
./data/hyper-kvasir/segmented-images/images,polyp,65365f39-2da5-45df-9f76-7c6281ac9103,"[246, 438, 370, 549]"
./data/kvasir-instrument/images,instrument,ckd04crca00003b5yi2jezk85,"[25, 288, 170, 339]"
./data/hyper-kvasir/segmented-images/images,polyp,0d486f49-7a49-4dc4-89fc-48b381307320,"[165, 381, 261, 395]"
./data/hyper-kvasir/segmented-images/images,polyp,9fa689f1-ea11-4d1a-80a9-83822c7bc5e4,"[227, 515, 318, 595]"
./data/hyper-kvasir/segmented-images/images,polyp,0c91bccd-5b06-48bd-8909-ae453b87e5b4,"[170, 418, 315, 609]"
./data/hyper-kvasir/segmented-images/images,polyp,526c5e76-8c82-4d81-b3af-b786edff73ae,"[24, 398, 270, 612]"
./data/kvasir-instrument/images,instrument,ckd04xj6f000n3b5yphrptjdu,"[26, 337, 330, 522]"
./data/hyper-kvasir/segmented-images/images,polyp,8133fc3f-5974-46f0-b40e-7018d43dc9b4,"[236, 392, 301, 482]"
./data/kvasir-instrument/images,instrument,ckd07ur8e00003b5yjk8ku1a0,"[50, 366, 359, 730]"
./data/hyper-kvasir/segmented-images/images,polyp,6e303cdc-869c-4a2f-8e85-b3c84a9d8aa2,"[307, 504, 178, 348]"
./data/kvasir-instrument/images,instrument,ckd4iqtg3000f3b5y0iex6wk2,"[20, 398, 59, 383]"
./data/hyper-kvasir/segmented-images/images,polyp,c55555c0-6d6e-4f2d-9932-28ac92d2f9ba,"[176, 452, 305, 545]"
./data/kvasir-instrument/images,instrument,ckcx3sg4j000a3b5yvdbnqhjf,"[0, 706, 737, 1112]"
./data/hyper-kvasir/segmented-images/images,polyp,9a8bdb7c-bfa7-4048-a342-4b98d457660c,"[179, 399, 385, 571]"
./data/hyper-kvasir/segmented-images/images,polyp,7569c7ef-5ac5-4b9f-ad96-62b5642495f5,"[83, 252, 198, 388]"
./data/kvasir-instrument/images,instrument,ckcudh8il000t3b5y7k0ed9c0,"[319, 532, 329, 470]"
./data/hyper-kvasir/segmented-images/images,polyp,08932aba-bc54-4e1a-b97c-4214d95e3377,"[306, 381, 320, 398]"
./data/hyper-kvasir/segmented-images/images,polyp,ae028993-a67c-4413-9f47-e8ab8bc94035,"[315, 460, 172, 286]"
./data/hyper-kvasir/segmented-images/images,polyp,e1e440db-2209-4d84-9cf9-6bb35cfc2527,"[259, 882, 321, 1033]"
./data/kvasir-instrument/images,instrument,ckd4kci5x000d3b5y6ywvphuf,"[26, 423, 355, 717]"
./data/hyper-kvasir/segmented-images/images,polyp,6d54bb62-e9c7-4a21-a98b-b95917dd7827,"[114, 374, 392, 579]"
./data/hyper-kvasir/segmented-images/images,polyp,fdcde2d9-f531-403f-9bcd-c6256a1e4c78,"[0, 157, 406, 563]"
./data/kvasir-instrument/images,instrument,ckcxcnorr000a3b5yt67i44tv,"[336, 560, 442, 639]"
./data/hyper-kvasir/segmented-images/images,polyp,82e9f319-447d-4451-a500-2d345c7f531f,"[62, 213, 0, 381]"
./data/hyper-kvasir/segmented-images/images,polyp,3242fbfc-ff01-4997-9010-ee231af91f9a,"[172, 290, 182, 274]"
./data/kvasir-instrument/images,instrument,ckd494lhg00093b5yklciypt8,"[25, 366, 129, 424]"
./data/hyper-kvasir/segmented-images/images,polyp,8ea26706-d1f2-441c-93d1-0504fea75f06,"[0, 1, 356, 485]"
./data/hyper-kvasir/segmented-images/images,polyp,ae028993-a67c-4413-9f47-e8ab8bc94035,"[192, 289, 355, 477]"
./data/hyper-kvasir/segmented-images/images,polyp,28659144-7b3f-41e9-a5c5-a0707643d2b4,"[198, 391, 233, 428]"
./data/kvasir-instrument/images,instrument,ckcuhnys2001h3b5yusso7zll,"[417, 563, 485, 647]"
./data/hyper-kvasir/segmented-images/images,polyp,892221e8-dbca-4abf-bd54-91da857b3c32,"[117, 362, 41, 245]"
./data/hyper-kvasir/segmented-images/images,polyp,21a0f36b-e870-4cec-9b43-665ccb93d38f,"[209, 529, 304, 484]"
./data/hyper-kvasir/segmented-images/images,polyp,c28d12e3-d4d4-43b3-8a9c-f5c4773876f3,"[0, 545, 0, 535]"
./data/kvasir-instrument/images,instrument,ckcxbc6n900183b5yt0z7njy0,"[414, 767, 915, 1011]"
./data/kvasir-instrument/images,instrument,ckd04mx29000a3b5yxzr181jz,"[21, 256, 255, 384]"
./data/hyper-kvasir/segmented-images/images,polyp,525e5f0e-8a2d-4f9e-b52f-71ce2e1414ed,"[169, 430, 130, 425]"
./data/kvasir-instrument/images,instrument,ckcudav17000j3b5ynmszygwj,"[365, 563, 369, 522]"
./data/hyper-kvasir/segmented-images/images,polyp,5bbcb79e-e08f-4923-9ec9-4a8e80c1d806,"[182, 488, 0, 438]"
./data/kvasir-instrument/images,instrument,ckczzkyzb000b3b5y5t4lrqvh,"[22, 370, 42, 375]"
./data/hyper-kvasir/segmented-images/images,polyp,dd020fb3-f323-40a5-b9d6-02520eae57d0,"[104, 244, 335, 458]"
./data/kvasir-instrument/images,instrument,ckcxco0hp000b3b5y9iq60pv9,"[407, 564, 449, 606]"
./data/kvasir-instrument/images,instrument,ckcx920dy000s3b5yezze7cet,"[0, 734, 18, 987]"
./data/kvasir-instrument/images,instrument,ckd012b92000l3b5yz9dafxti,"[21, 383, 43, 326]"
./data/hyper-kvasir/segmented-images/images,polyp,9383b410-075c-4f24-9f3c-ac9a58f78bf2,"[342, 444, 287, 408]"
./data/hyper-kvasir/segmented-images/images,polyp,399be654-0ba2-4c19-8db1-97627a9152be,"[183, 421, 0, 224]"
./data/hyper-kvasir/segmented-images/images,polyp,32295c17-aa2b-4e7a-9d88-39b1dfd8d63c,"[116, 397, 209, 369]"
./data/kvasir-instrument/images,instrument,ckd0aaflt00013b5y0szhvahy,"[36, 488, 84, 445]"
./data/kvasir-instrument/images,instrument,ckcvusfgy00063b5yk94zapjm,"[394, 564, 428, 580]"
./data/kvasir-instrument/images,instrument,ckd0a9sp800003b5ybykokjce,"[22, 297, 40, 337]"
./data/kvasir-instrument/images,instrument,ckcu8xad600033b5yc78xfyjx,"[601, 1013, 627, 972]"
./data/kvasir-instrument/images,instrument,ckcuagt5s00113b5y5uuzm8qh,"[339, 530, 337, 492]"
./data/kvasir-instrument/images,instrument,ckcx3zb1l000g3b5yo6ltuuzp,"[244, 555, 345, 623]"
./data/hyper-kvasir/segmented-images/images,polyp,338a5a4e-8ca5-4ddf-b7ec-5c9a5d59c4cd,"[313, 397, 243, 349]"
./data/hyper-kvasir/segmented-images/images,polyp,d2f481bd-a4e5-402b-ae18-b67f767deeb1,"[150, 232, 305, 391]"
./data/kvasir-instrument/images,instrument,ckcxayys0000i3b5ygakz35jw,"[0, 579, 414, 750]"
./data/kvasir-instrument/images,instrument,ckcudf6y7000p3b5ytzahyvnc,"[271, 566, 378, 627]"
./data/hyper-kvasir/segmented-images/images,polyp,fde89edb-c144-4ad8-943a-efa6a1c82a47,"[134, 224, 401, 494]"
./data/kvasir-instrument/images,instrument,ckd07yoir00063b5yy464j1ui,"[12, 236, 245, 391]"
./data/kvasir-instrument/images,instrument,ckd4bgbws000k3b5ytvwc86ut,"[24, 531, 265, 538]"
./data/kvasir-instrument/images,instrument,ckcud80aw000f3b5yjerqwsbq,"[431, 566, 437, 609]"
./data/hyper-kvasir/segmented-images/images,polyp,a588eaef-e363-4f32-9269-da06d3bbd94f,"[40, 134, 228, 321]"
./data/hyper-kvasir/segmented-images/images,polyp,633d1ea5-6a3d-4227-9662-a3af01e2847b,"[118, 476, 160, 468]"
./data/hyper-kvasir/segmented-images/images,polyp,8f20d83d-d459-4035-a5ef-e7aae9cce960,"[43, 460, 84, 539]"
./data/hyper-kvasir/segmented-images/images,polyp,ebcd367a-d8c7-49fc-816d-ab551e3d6a20,"[36, 135, 161, 299]"
./data/hyper-kvasir/segmented-images/images,polyp,4d3c44af-d397-4137-b195-252caf1573d8,"[0, 345, 166, 374]"
./data/hyper-kvasir/segmented-images/images,polyp,ebd5f0b3-92e4-4f7d-9065-2f2c7476c5b6,"[265, 485, 268, 435]"
./data/kvasir-instrument/images,instrument,ckd084qah000f3b5yt534e31i,"[13, 410, 221, 360]"
./data/kvasir-instrument/images,instrument,ckd01e6ck000s3b5ytgfaaqli,"[26, 336, 502, 717]"
./data/kvasir-instrument/images,instrument,ckcx9atpp00173b5yue22vmnz,"[2, 406, 174, 437]"
./data/hyper-kvasir/segmented-images/images,polyp,54d45c57-2392-4b22-a8ba-5c06f21bea8a,"[56, 458, 192, 440]"
./data/hyper-kvasir/segmented-images/images,polyp,5aa671b5-1e20-44ca-89f8-ebaefd40e157,"[125, 293, 371, 557]"
./data/kvasir-instrument/images,instrument,ckd49a4rr000e3b5ywtkc4n3s,"[26, 413, 85, 368]"
./data/hyper-kvasir/segmented-images/images,polyp,4a584790-4953-4940-837f-f716493a0ce2,"[183, 465, 185, 431]"
./data/kvasir-instrument/images,instrument,ckd4jh72i00173b5ysqfcv9s7,"[26, 370, 456, 719]"
./data/hyper-kvasir/segmented-images/images,polyp,19d0d3bb-5d6c-4ac4-be99-47b9517c8927,"[146, 329, 343, 494]"
./data/kvasir-instrument/images,instrument,ckd48egfl00043b5yht1aeijy,"[27, 389, 87, 491]"
./data/kvasir-instrument/images,instrument,ckd04hfp900033b5yk7pz4s98,"[26, 330, 181, 511]"
./data/hyper-kvasir/segmented-images/images,polyp,6649d3b2-13dd-412f-a823-4b80943410d9,"[36, 317, 151, 396]"
./data/kvasir-instrument/images,instrument,ckcui3f5s00073b5yhoy4j2fl,"[358, 565, 370, 578]"
./data/hyper-kvasir/segmented-images/images,polyp,80de5588-21a3-4264-b9c4-fd1db4622af8,"[251, 505, 372, 570]"
./data/kvasir-instrument/images,instrument,ckczzohpf000d3b5yd3u5ocak,"[26, 549, 387, 574]"
./data/hyper-kvasir/segmented-images/images,polyp,63f7e354-a196-4636-b2a1-711cbb83c485,"[119, 362, 326, 571]"
./data/kvasir-instrument/images,instrument,ckd4dej68000o3b5y2jg4xqqy,"[24, 177, 305, 493]"
./data/kvasir-instrument/images,instrument,ckcu9lvft000a3b5yb79pnr64,"[350, 562, 396, 659]"
./data/kvasir-instrument/images,instrument,ckd48a8mo00003b5yq4yizpgr,"[27, 354, 408, 730]"
./data/hyper-kvasir/segmented-images/images,polyp,419b95af-cd80-4fb5-95d3-55aa3d223a6b,"[202, 261, 327, 419]"
./data/hyper-kvasir/segmented-images/images,polyp,efb44deb-1c32-4d72-8d21-6a9ac615917b,"[56, 434, 46, 455]"
./data/hyper-kvasir/segmented-images/images,polyp,db50274a-e407-442c-bea7-b1a965449599,"[204, 305, 278, 390]"
./data/kvasir-instrument/images,instrument,ckd04jg0w00043b5y4inwt2r0,"[22, 396, 129, 431]"
./data/hyper-kvasir/segmented-images/images,polyp,9a865bb6-257f-42e8-ab3c-f46e4521bfba,"[0, 527, 0, 556]"
./data/hyper-kvasir/segmented-images/images,polyp,6e8dbf5b-82e1-4557-a81a-925019ccb87f,"[6, 262, 121, 353]"
./data/hyper-kvasir/segmented-images/images,polyp,54d055a1-fb7f-4ee3-a453-6eaaf63bda1a,"[75, 365, 344, 614]"
./data/kvasir-instrument/images,instrument,ckcxb3gj1000r3b5y1fg7oo68,"[498, 1016, 644, 1039]"
